irn,identifier,title,title_length,number_of_images,media_irn,media_title,media_type,contentUrl,thumbnailUrl,rights_title,width,height,description,cleanDescription,observedDimension,creator,createdDate,createdPlace,lat,long,productionUsedTechnique,isMadeOfSummary,isMadeOf,isTypeOf,influencedBy,depicts,refersTo,creditLine,qualityScore,CO_url,CO_url_text
1891136,RB001176/002a,Hieracidea Novae Zealandiae (Adult and Young). Plate 2. From the book A history of the birds of New Zealand.,108,,608577,"RB001176/002a; Hieracidea Novae Zealandiae (Adult and Young). Plate 2. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608577/full,https://media.tepapa.govt.nz/collection/608577/thumb,No Known Copyright Restrictions,5308,6760,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Falco novaeseelandiae",,,5.9583335,https://collections.tepapa.govt.nz/object/1891136,Te Papa Collections Online
1891137,RB001317/001a,Puawananga. - Clematis indivisa. Plate 1. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;,219,,608615,"RB001317/001a; Puawananga. - Clematis indivisa. Plate 1. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;; 1889; Featon, Sarah; printing pa",ImageObject,https://media.tepapa.govt.nz/collection/608615/full,https://media.tepapa.govt.nz/collection/608615/thumb,No Known Copyright Restrictions,6798,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,Clematis paniculata J.F.Gmel.,New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891137,Te Papa Collections Online
1891172,RB001176/003a,Circus gouldi (Adult and Young). Plate 3. From the book A history of the birds of New Zealand.,94,,608578,"RB001176/003a; Circus Gouldi (Adult and Young). Plate 3. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608578/full,https://media.tepapa.govt.nz/collection/608578/thumb,No Known Copyright Restrictions,5484,6856,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Circus approximans gouldi",,,5.9583335,https://collections.tepapa.govt.nz/object/1891172,Te Papa Collections Online
1891179,RB001176/004a,Spiloglaux Novae Zealandiae and Sceloglaux albifacies. Plate 4. From the book A history of the birds of New Zealand.,116,,608579,"RB001176/004a; Spiloglaux Novae Zealandiae and Sceloglaux albifacies. Plate 4. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608579/full,https://media.tepapa.govt.nz/collection/608579/thumb,No Known Copyright Restrictions,6984,5484,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Sceloglaux albifacies",,,5.9583335,https://collections.tepapa.govt.nz/object/1891179,Te Papa Collections Online
1891180,RB001317/003a,The Shepherd's Lily. - Ranunculus lyallii. Plate 3. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;,229,,608617,"RB001317/003a; The Shepherd's Lily. - Ranunculus Lyallii. Plate 3. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;; 1889; Featon, Sarah; p",ImageObject,https://media.tepapa.govt.nz/collection/608617/full,https://media.tepapa.govt.nz/collection/608617/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,Ranunculus lyallii Hook.f.,New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891180,Te Papa Collections Online
1891204,RB001176/005a,Stringops habroptilus. Plate 5. From the book A history of the birds of New Zealand.,84,,608580,"RB001176/005a; Stringops Habroptilus. Plate 5. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608580/full,https://media.tepapa.govt.nz/collection/608580/thumb,No Known Copyright Restrictions,6912,5484,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Strigops habroptilus",,,6.25,https://collections.tepapa.govt.nz/object/1891204,Te Papa Collections Online
1891205,RB001317/004a,The Korikori. - Ranunculus insignis. Plate 4. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;,223,,608618,"RB001317/004a; The Korikori. - Ranunculus insignis. Plate 4. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;; 1889; Featon, Sarah; printin",ImageObject,https://media.tepapa.govt.nz/collection/608618/full,https://media.tepapa.govt.nz/collection/608618/thumb,No Known Copyright Restrictions,7104,8525,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,Ranunculus gracilipes Hook.f. x R. insignis Hook.f.,New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891205,Te Papa Collections Online
1891207,RB001176/006a,Nestor notabilis and Nestor meridionalis. Plate 6. From the book A history of the birds of New Zealand.,103,,608581,"RB001176/006a; Nestor Notabilis and Nestor Meridionalis. Plate 6. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608581/full,https://media.tepapa.govt.nz/collection/608581/thumb,No Known Copyright Restrictions,6984,5316,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Nestor notabilis, Nestor meridionalis",,,6.25,https://collections.tepapa.govt.nz/object/1891207,Te Papa Collections Online
1891208,RB001317/005a,1. Ranunculus plebeius : 2. Caltha novae zelandiae : 3. Drimys axillaris.  Plate 5. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;,261,,608619,RB001317/005a; 1. Ranunculus plebeius : 2. Caltha Novae Zelandiae : 3. Drimys axillaris.  Plate 5. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : v,ImageObject,https://media.tepapa.govt.nz/collection/608619/full,https://media.tepapa.govt.nz/collection/608619/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,"Caltha novae-zelandiae Hook.f., Drimys axillaris J.R.Forst. & G.Forst.",New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891208,Te Papa Collections Online
1891230,RB001176/008a,Heteralocha acutirostris. Plate 8. From the book A history of the birds of New Zealand.,87,,608583,"RB001176/008a; Heteralocha Acutirostris. Plate 8. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608583/full,https://media.tepapa.govt.nz/collection/608583/thumb,No Known Copyright Restrictions,5484,6872,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Heteralocha acutirostris",,,5.9583335,https://collections.tepapa.govt.nz/object/1891230,Te Papa Collections Online
1891235,RB001317/006a,Fig. 1  Cardamine hirsuta. Fig 2. Braya novae zelandie. Fig 3. Lepidium incisum. Fig 4. Notothalspi rosulatum. Fig 5. Stellaria roughi. Fig 6. Stellaria gracilenta. Fig 7. Colobanthus acicularis. Fig 8. Spergularia rubra. Fig 9. Claytonia australascia. Fig 10. Hectorella cespitosa. Plate 6. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;,469,,608620,RB001317/006a; Fig. 1  Cardamine Hirsuta. Fig 2. Braya Novae Zelandie. Fig 3. Lepidium Incisum. Fig 4. Notothalspi Rosulatum. Fig 5. Stellaria Roughi. Fig 6. Stellaria Gracilenta. Fig 7. Colobanthus Acicularis. Fig 8. Spergularia Rubra. Fig 9. Claytonia Australascia. ,ImageObject,https://media.tepapa.govt.nz/collection/608620/full,https://media.tepapa.govt.nz/collection/608620/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,"Cardamine hirsuta L., Lepidium incisum Banks et Sol. ex Hook.f. (nom. illegit.), Stellaria gracilenta Hook.f. x S. parviflora Hook.f., Colobanthus acicularis Hook.f., Spergularia rubra var. marina Hook.f.",New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891235,Te Papa Collections Online
1891236,RB001176/009a,Eudynamis taitensis (The Young fed by Grey Warbler). Plate 9. From the book A history of the birds of New Zealand.,114,,608584,"RB001176/009a; Eudynamis taitensis (The Young fed by Grey Warbler). Plate 9. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608584/full,https://media.tepapa.govt.nz/collection/608584/thumb,No Known Copyright Restrictions,7320,5484,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Eudynamys taitensis",,,5.9583335,https://collections.tepapa.govt.nz/object/1891236,Te Papa Collections Online
1891238,RB001176/010a,Prosthemadera novae zealandiae. Plate 10. From the book A history of the birds of New Zealand.,94,,608585,"RB001176/010a; Prosthemadera Novae Zealandiae. Plate 10. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608585/full,https://media.tepapa.govt.nz/collection/608585/thumb,No Known Copyright Restrictions,5484,7320,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Prosthemadera novaeseelandiae",,,6.25,https://collections.tepapa.govt.nz/object/1891238,Te Papa Collections Online
1891242,RB001176/011a,Pogonornis cincta (Male and Female). Plate 11. From the book A history of the birds of New Zealand.,99,,608586,"RB001176/011a; Pogonornis Cincta (Male and Female). Plate 11. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608586/full,https://media.tepapa.govt.nz/collection/608586/thumb,No Known Copyright Restrictions,5484,7320,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Notiomystis cincta",,,5.9583335,https://collections.tepapa.govt.nz/object/1891242,Te Papa Collections Online
1891244,RB001317/008a,1. Kowhiwhi. - Pittosporum tenuifolium 2. Karo. - Pittosporum crassifolium. Plate 8. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;,262,,608622,RB001317/008a; 1. Kowhiwhi. - Pittosporum tenuifolium 2. Karo. - Pittosporum Crassifolium. Plate 8. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : ,ImageObject,https://media.tepapa.govt.nz/collection/608622/full,https://media.tepapa.govt.nz/collection/608622/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,"Pittosporum tenuifolium var. fasciculatum subvar. cymosum Kirk, Pittosporum crassifolium Banks & Sol. ex A.Cunn.",New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891244,Te Papa Collections Online
1891245,RB001176/012a,Orthonyx albicilla abd Orthonyx ochrocephala. Plate 12. From the book A history of the birds of New Zealand.,108,,608587,"RB001176/012a; Orthonyx Albicilla abd Orthonyx Ochrocephala. Plate 12. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608587/full,https://media.tepapa.govt.nz/collection/608587/thumb,No Known Copyright Restrictions,5484,7320,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Mohoua ochrocephala, Mohoua albicilla",,,5.9583335,https://collections.tepapa.govt.nz/object/1891245,Te Papa Collections Online
1891248,RB001317/010a,Piripiri. - Pittosporum cornifolium Plate 10. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.,224,,608624,"RB001317/010a; Piripiri. - Pittosporum cornifolium Plate 10. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.; 1889; Featon, Sarah; printi",ImageObject,https://media.tepapa.govt.nz/collection/608624/full,https://media.tepapa.govt.nz/collection/608624/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,Pittosporum cornifolium A.Cunn.,New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891248,Te Papa Collections Online
1891250,RB001176/013a,Xenicus longipes (Male and Female) and Xenicus gilviventris (Male and Female). Plate 13. From the book A history of the birds of New Zealand.,141,,608588,"RB001176/013a; Xenicus Longipes (Male and Female) and Xenicus Gilviventris (Male and Female). Plate 13. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608588/full,https://media.tepapa.govt.nz/collection/608588/thumb,No Known Copyright Restrictions,5484,7320,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Xenicus longipes, Xenicus gilviventris",,,5.9583335,https://collections.tepapa.govt.nz/object/1891250,Te Papa Collections Online
1891252,RB001317/011a,Fig 1. -  Plagianthus divaricatus. Fig 2. - Plagianthus lyallii. Fig 3. - Hibiscustrionum Plate 11. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.,278,,608625,RB001317/011a; Fig 1. -  Plagianthus Divaricatus. Fig 2. - Plagianthus Lyallii. Fig 3. - Hibiscus Trionum Plate 11. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adj,ImageObject,https://media.tepapa.govt.nz/collection/608625/full,https://media.tepapa.govt.nz/collection/608625/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,"Plagianthus betulinus A.Cunn. x P. divaricatus J.R.Forst. & G.Forst., Plagianthus lyallii (Hook.f.) Hook.f., Hibiscus trionum L.",New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891252,Te Papa Collections Online
1891253,RB001176/014a,Spenoeacus punctatus and Spenoeacus rufescens. Plate 14. From the book A history of the birds of New Zealand.,109,,608589,"RB001176/014a; Spenoeacus Punctatus and Spenoeacus Rufescens. Plate 14. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608589/full,https://media.tepapa.govt.nz/collection/608589/thumb,No Known Copyright Restrictions,5484,7320,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Bowdleria punctata, Bowdleria rufescens",,,5.9583335,https://collections.tepapa.govt.nz/object/1891253,Te Papa Collections Online
1891257,RB001317/012a,Houi. - Hoheria populnea. Plate 12. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.,214,,608626,"RB001317/012a; Houi. - Hoheria populnea. Plate 12. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.; 1889; Featon, Sarah; printing paper; ",ImageObject,https://media.tepapa.govt.nz/collection/608626/full,https://media.tepapa.govt.nz/collection/608626/thumb,No Known Copyright Restrictions,7104,8525,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,Hoheria populnea var. lanceolata Hook.f.,New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891257,Te Papa Collections Online
1891258,RB001176/015a,Turnagra hectori and Turnagra crassirostris. Plate 15. From the book A history of the birds of New Zealand.,107,,608590,"RB001176/015a; Turnagra Hectori and Turnagra Crassirostris. Plate 15. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608590/full,https://media.tepapa.govt.nz/collection/608590/thumb,No Known Copyright Restrictions,5484,7320,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Turnagra tanagra, Turnagra capensis",,,5.9583335,https://collections.tepapa.govt.nz/object/1891258,Te Papa Collections Online
1891260,RB001317/013a,Whau. - Entelea arborescens. Plate 13. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.,217,,608627,"RB001317/013a; Whau. - Entelea Arborescens. Plate 13. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.; 1889; Featon, Sarah; printing pape",ImageObject,https://media.tepapa.govt.nz/collection/608627/full,https://media.tepapa.govt.nz/collection/608627/thumb,No Known Copyright Restrictions,7203,8525,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,Entelea arborescens R.Br.,New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891260,Te Papa Collections Online
1891261,RB001176/016a,Creadion carnuculatus (Adult and Young). Plate 16. From the book A history of the birds of New Zealand.,103,,608591,"RB001176/016a; Creadion Carnuculatus (Adult and Young). Plate 16. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608591/full,https://media.tepapa.govt.nz/collection/608591/thumb,No Known Copyright Restrictions,5484,7320,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Philesturnus carunculatus",,,5.9583335,https://collections.tepapa.govt.nz/object/1891261,Te Papa Collections Online
1891263,RB001317/014a,Makomako. - Aristotelia racemosa. Plate 14. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.,222,,608628,"RB001317/014a; Makomako. - Aristotelia racemosa. Plate 14. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.; 1889; Featon, Sarah; printing",ImageObject,https://media.tepapa.govt.nz/collection/608628/full,https://media.tepapa.govt.nz/collection/608628/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,"Aristotelia racemosa Hook.f., Aristotelia fruticosa Hook.f. x A. serrata (J.R.Forst. & G.Forst.) W.R.B.Oliv.",New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891263,Te Papa Collections Online
1891266,RB001176/017a,Glaucopis wilsoni and Glaucopis cinerea. Plate 17. From the book A history of the birds of New Zealand.,103,,608592,"RB001176/017a; Glaucopis Wilsoni and Glaucopis Cinerea. Plate 17. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608592/full,https://media.tepapa.govt.nz/collection/608592/thumb,No Known Copyright Restrictions,7320,5484,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Callaeas wilsoni, Callaeas cinerea",,,5.9583335,https://collections.tepapa.govt.nz/object/1891266,Te Papa Collections Online
1891268,RB001317/015a,1. Hinau. - Elaeocarpus dentatus. 2. Rauhuia. - Linum monogynum. 3. Fruit of Hinau. Plate 15. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.,272,,608629,RB001317/015a; 1. Hinau. - Elaeocarpus Dentatus. 2. Rauhuia. - Linum monogynum. 3. Fruit of Hinau. Plate 15. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent i,ImageObject,https://media.tepapa.govt.nz/collection/608629/full,https://media.tepapa.govt.nz/collection/608629/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,Linum monogynum var. chathamicum Cockayne,New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891268,Te Papa Collections Online
1891271,RB001176/018a,Carpophaga novae zealandiae. Plate 18. From the book A history of the birds of New Zealand.,91,,608593,"RB001176/018a; Carpophaga Novae Zealandiae. Plate 18. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608593/full,https://media.tepapa.govt.nz/collection/608593/thumb,No Known Copyright Restrictions,5484,7320,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Hemiphaga novaeseelandiae",,,6.25,https://collections.tepapa.govt.nz/object/1891271,Te Papa Collections Online
1891272,RB001317/016a,1. - Geranium dissectum. 2. - Geranium traversii. 3. - Pelargonium australe. 4. - Oxalis corniculata. 5. - Oxalis magellanica. Plate 16. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.,315,,608630,RB001317/016a; 1. - Geranium Dissectum. 2. - Geranium Traversii. 3. - Pelargonium Australe. 4. - Oxalis Corniculata. 5. - Oxalis Magellanica. Plate 16. From the book: The art album of New Zealand flora : being a systematic and popular description of the native floweri,ImageObject,https://media.tepapa.govt.nz/collection/608630/full,https://media.tepapa.govt.nz/collection/608630/thumb,No Known Copyright Restrictions,7088,8525,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,"Geranium dissectum L., Geranium traversii Hook.f., Oxalis corniculata L. subsp. corniculata, Oxalis magellanica G.Forst.",New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891272,Te Papa Collections Online
1891280,RB001176/019a,Coturnix novae zealandiae (Male and Female). Plate 19. From the book A history of the birds of New Zealand.,107,,608594,"RB001176/019a; Coturnix Novae Zealandiae (Male and Female). Plate 19. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608594/full,https://media.tepapa.govt.nz/collection/608594/thumb,No Known Copyright Restrictions,7320,5484,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Coturnix novaezelandiae",,,5.9583335,https://collections.tepapa.govt.nz/object/1891280,Te Papa Collections Online
1891282,RB001176/020a,Ocydromus earli amd Ocydromus australis. Plate 20. From the book A history of the birds of New Zealand.,103,,608595,"RB001176/020a; Ocydromus Earli amd Ocydromus Australis. Plate 20. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608595/full,https://media.tepapa.govt.nz/collection/608595/thumb,No Known Copyright Restrictions,7320,5484,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Gallirallus australis greyi, Gallirallus australis hectori (Hutton, 1873)",,,5.9583335,https://collections.tepapa.govt.nz/object/1891282,Te Papa Collections Online
1891303,RB001317/017a,1. -  Phebalium nudum. 2. -  Melicope ternata (flower and fruit.) Plate 17. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.,254,,608631,RB001317/017a; 1. -  Phebalium nudum. 2. -  Melicope ternata (flower and fruit.) Plate 17. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;,ImageObject,https://media.tepapa.govt.nz/collection/608631/full,https://media.tepapa.govt.nz/collection/608631/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,"Phebalium nudum Hook., Melicope ternata J.R.Forst. & G.Forst.",New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891303,Te Papa Collections Online
1891318,RB001176/021a,Rallus philipensis and Rallus dieffenbachii. Plate 21. From the book A history of the birds of New Zealand.,107,,608596,"RB001176/021a; Rallus Philipensis and Rallus Dieffenbachii. Plate 21. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608596/full,https://media.tepapa.govt.nz/collection/608596/thumb,No Known Copyright Restrictions,7320,5484,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Gallirallus philippensis, Gallirallus dieffenbachii",,,5.9583335,https://collections.tepapa.govt.nz/object/1891318,Te Papa Collections Online
1891376,RB001317/018a,Kohe-Kohe. - Dysoxylum spectabile. Plate 18. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.,223,,608632,"RB001317/018a; Kohe-Kohe. - Dysoxylum spectabile. Plate 18. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.; 1889; Featon, Sarah; printin",ImageObject,https://media.tepapa.govt.nz/collection/608632/full,https://media.tepapa.govt.nz/collection/608632/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,Dysoxylum spectabile (G.Forst.) Hook.f.,New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891376,Te Papa Collections Online
1891386,RB001176/022a,Ortygometra affinis and Ortygometra tabuensis. Plate 22. From the book A history of the birds of New Zealand.,109,,608597,"RB001176/022a; Ortygometra Affinis and Ortygometra Tabuensis. Plate 22. From the book A history of the birds of New Zealand.; 1873; Keulemans, J. G.; printing paper; printing",ImageObject,https://media.tepapa.govt.nz/collection/608597/full,https://media.tepapa.govt.nz/collection/608597/thumb,No Known Copyright Restrictions,7320,5484,,,,after Johannes Keulemans,1873,,,,printing,,"printing paper, printing ink",rare books,,"Endemic birds, New Zealand, Porzana pusilla affinis, Porzana tabuensis tabuensis",,,5.9583335,https://collections.tepapa.govt.nz/object/1891386,Te Papa Collections Online
1891388,RB001317/019a,Kaikomako. - Pennantia corymbosa. Plate 19. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.,222,,608633,"RB001317/019a; Kaikomako. - Pennantia corymbosa. Plate 19. From the book: The art album of New Zealand flora : being a systematic and popular description of the native flowering plants of New Zealand and the adjacent islands : volume 1;.; 1889; Featon, Sarah; printing",ImageObject,https://media.tepapa.govt.nz/collection/608633/full,https://media.tepapa.govt.nz/collection/608633/thumb,No Known Copyright Restrictions,6905,8503,,,,"after Sarah Featon, Bock & Cousins (chromolithographer)",1889,Gisborne,-38.667,178.017,printing,,"printing paper, printing ink",rare books,,Pennantia baylisiana (W.R.B.Oliv.) G.T.S.Baylis x P. corymbosa J.R.Forst. & G.Forst.,New Zealand,,5.2916665,https://collections.tepapa.govt.nz/object/1891388,Te Papa Collections Online
